,User,Tweets,Country,category,likes,date
604,lopezobrador_,strategic works mayan train reactivate economy generate jobs,Mexico,Business & Finance,10043,2023-03-15 19:30:06+00:00
605,lopezobrador_,106th anniversary promulgation 1917 constitution since,Mexico,Politics & Government,10013,2023-03-15 14:27:01+00:00
606,lopezobrador_,san luis potos guanajuato public servants work close people welfare programs young full enthusiasm convictionsit huge joy see already generational relay,Mexico,Politics & Government,10000,2023-03-15 01:12:00+00:00
607,lopezobrador_,investment announcement production electric vehicles san luis potosi,Mexico,Health,9904,2023-03-14 23:56:00+00:00
608,lopezobrador_,improved income distribution managed reduce inequality poverty,Mexico,Society & Culture,9860,2023-03-14 19:30:06+00:00
609,lopezobrador_,national security strategy focuses addressing causes violence,Mexico,Politics & Government,9841,2023-03-14 15:45:03+00:00
610,lopezobrador_,spoke yanis varoufakis greek economist social vision neither conservative hegemonic honest intelligent man agree several issues interest peoples,Mexico,Society & Culture,9826,2023-03-14 15:14:03+00:00
611,lopezobrador_,federalization health system benefits people morning press conference national palace,Mexico,Health,9771,2023-03-14 01:21:00+00:00
612,lopezobrador_,mayan train offers opportunities development southeast morning press conference national palace,Mexico,Society & Culture,9699,2023-03-13 23:10:26+00:00
613,lopezobrador_,national health plan imss wellbeing temixco morelos,Mexico,Health,9693,2023-03-13 20:35:01+00:00
614,lopezobrador_,july 3000 branches welfare bank year 600 billion pesos dispersed 25 million beneficiaries 22,Mexico,Health,9682,2023-03-12 21:24:05+00:00
615,lopezobrador_,yesterday today meet public servants michoacn city mexico state mexico hidalgo tlaxcala people work justice 12,Mexico,Politics & Government,9636,2023-03-12 18:51:05+00:00
616,lopezobrador_,national health plan imss wellbeing morelia michoacn,Mexico,Health,9625,2023-03-12 01:40:00+00:00
617,lopezobrador_,ultimate goal state create conditions people live happily,Mexico,Health,9562,2023-03-12 00:23:00+00:00
618,lopezobrador_,met sky dayton steuart walton helping documentary series preserve ecosystem maria islandsthey support efforts oceanographic research recovery history protected natural area,Mexico,Society & Culture,9453,2023-03-11 19:40:05+00:00
619,lopezobrador_,work coordination directive zero corruption zero impunity lower crime incidence,Mexico,Business & Finance,9449,2023-03-11 17:58:00+00:00
620,lopezobrador_,truth veterans including cachirules legend example young baseball players 33,Mexico,Health,9417,2023-03-11 16:34:00+00:00
621,lopezobrador_,half 60 league demands however winning us 13 6 already celebrating anticipated yogi said finishedin fact seventh tied next brush 23,Mexico,Health,9325,2023-03-11 14:30:07+00:00
622,lopezobrador_,team imss always wants fix us last time brought fernando valentuela theodoro fig vinny castilla reinforced horses like jos luis sheep sandoval daniel fernndez matas lanalo chito rivers 13,Mexico,Health,9325,2023-03-11 01:36:16+00:00
623,lopezobrador_,message sent friends brothers presidents countries make celac,Mexico,Politics & Government,9262,2023-03-10 22:52:00+00:00
624,lopezobrador_,attention people coordinated work priority pacification,Mexico,Health,9247,2023-03-10 18:30:05+00:00
625,lopezobrador_,mayan train show cultural greatness mexico morning press conference national palace,Mexico,Society & Culture,9220,2023-03-10 17:10:04+00:00
626,lopezobrador_,garages workshops built going keep making history,Mexico,Science & Mathematics,9219,2023-03-10 15:00:22+00:00
627,lopezobrador_,palenque cancn mayan train forks escarcega towards jungle caribbean via gulf campechemerida juan escarcega engineer worked construction southeastern train middle last century station bears name,Mexico,Society & Culture,9086,2023-03-10 02:20:26+00:00
628,lopezobrador_,supervision construction mayan trainwhich inaugurate december year extension 1554 kmwe fly town izamal yucatan see majestic archaeological site beautiful colonial convent,Mexico,Society & Culture,9078,2023-03-10 01:35:00+00:00
629,lopezobrador_,morning press conference mexico city,Mexico,Society & Culture,9047,2023-03-09 20:58:01+00:00
630,lopezobrador_,two magna splendid works enjoyment day people 22,Mexico,Science & Mathematics,9032,2023-03-08 23:44:00+00:00
631,lopezobrador_,opened head government claudia sheinbaum secretary culture alejandra frausto director project forest chapultepec gabriel orozco bridge pines second section space dedicated archaeology environment 12,Mexico,Society & Culture,8989,2023-03-08 19:39:00+00:00
632,lopezobrador_,privatization education health wellbeing people,Mexico,Health,8970,2023-03-08 16:23:00+00:00
633,lopezobrador_,visited national palace members cooperative tosepan cuetzalan progress northeastern mountain range village,Mexico,Society & Culture,8937,2023-03-07 21:30:02+00:00
634,lopezobrador_,health fundamental right government must guarantee morning press conference national palace,Mexico,Health,8893,2023-03-07 18:26:01+00:00
635,lopezobrador_,attending southeast promoting development mayan train act justice,Mexico,Society & Culture,8859,2023-03-07 16:00:16+00:00
636,lopezobrador_,also express month agreement make new stroke liberation communitiesin two teachings juarez nothing force everything reason right jesus hero kings problem sluggish explodes 22,Mexico,Society & Culture,8826,2023-03-06 15:10:04+00:00
637,lopezobrador_,today dealt problem blockade construction road oaxacaport hidden 15 km finish work however means ancient agrarian conflict alone vega san vicente coatln made peoples good proposal 12,Mexico,Society & Culture,8820,2023-03-05 19:19:00+00:00
638,lopezobrador_,time hands people handcrafted path towards tepuxtepec realized modernity forged 22,Mexico,Society & Culture,8805,2023-03-04 22:34:26+00:00
639,lopezobrador_,supervising superroad oaxacatehuantepec finish december note small stretch five viaducts built 12,Mexico,Health,8726,2023-03-04 20:50:00+00:00
640,lopezobrador_,support plan population affected hurricane agatha oaxaca,Mexico,Health,8694,2023-03-04 16:09:00+00:00
641,lopezobrador_,eyes spell bad day love look looks sows future benedetti happy birthday beloved beatriz,Mexico,Society & Culture,8687,2023-03-03 22:59:00+00:00
642,lopezobrador_,met national palace ambassadors ambassadors consuls represent country abroad great dignity,Mexico,Politics & Government,8585,2023-03-03 19:15:03+00:00
643,lopezobrador_,today marks 20 years death first wife dew accompanied much solidarity love beginning strugglei share texts photographs exceptional loving woman,Mexico,Society & Culture,8457,2023-03-02 23:04:21+00:00
644,lopezobrador_,mexico one attractive countries investment economic development trade,Mexico,Business & Finance,8424,2023-03-02 18:34:01+00:00
645,lopezobrador_,expressions sincere friendship prime minister trudeau wife sophie grgoire people also appreciated,Mexico,Politics & Government,8422,2023-03-02 16:26:05+00:00
646,lopezobrador_,concluded meeting mexico canada dealt issues economy trade migration support indigenous communities agreements beneficial countries bear mind last four years investment canada mexico grown like never,Mexico,Business & Finance,8388,2023-03-02 01:51:00+00:00
647,lopezobrador_,mexicocanadah bilateral meeting national palace,Mexico,Society & Culture,8358,2023-03-01 20:02:01+00:00
648,lopezobrador_,welcoming ceremony prime minister canada justin trudeau,Mexico,Politics & Government,8346,2023-03-01 16:45:04+00:00
649,lopezobrador_,mere fact gathering together good neighbors atmosphere respect seek together wellbeing peoples already historic event,Mexico,Health,8282,2023-02-28 19:00:11+00:00
650,lopezobrador_,message media presidents mexico united states prime minister canada,Mexico,Politics & Government,8250,2023-02-27 18:06:01+00:00
651,lopezobrador_,welcome president eu joseph biden prime minister canada justin trudeau,Mexico,Politics & Government,8235,2023-02-27 15:12:03+00:00
652,lopezobrador_,welcome home president biden friend american people together push new stage nations continent based respect mutual help unbeatable conditions consolidate integration america,Mexico,Society & Culture,8203,2023-02-26 19:12:05+00:00
653,lopezobrador_,mexicounited states america bilateral meeting national palace,Mexico,Politics & Government,8179,2023-02-26 00:24:05+00:00
654,lopezobrador_,welcoming ceremony president united states america joseph biden,Mexico,Politics & Government,8135,2023-02-25 17:15:01+00:00
655,lopezobrador_,relationships good canada companies invest mexico without obstacles government country generous granting temporary work visas compatriots 22,Mexico,Business & Finance,8058,2023-02-25 01:48:00+00:00
656,lopezobrador_,warmly welcome country prime minister canada justin trudeau wife sophie grgoire trudeau 12,Mexico,Politics & Government,8016,2023-02-24 23:12:05+00:00
657,lopezobrador_,reception prime minister canada justin trudeau international airport felipe angeles,Mexico,Politics & Government,7981,2023-02-24 20:32:01+00:00
658,lopezobrador_,received president joe biden aifa accompanied vehicle hoteltomorrow us national palace continue discuss matters interest peoples nations,Mexico,Politics & Government,7972,2023-02-23 23:21:05+00:00
659,lopezobrador_,reception president united states joseph biden international airport felipe angeles,Mexico,Politics & Government,7943,2023-02-23 18:18:01+00:00
660,lopezobrador_,reprehensible antidemocratic coup attempt conservatives brazil whipped leadership oligarchic power spokesmen fanatics lula alone support progressive forces country mexico american continent world,Mexico,Politics & Government,7903,2023-02-22 19:15:03+00:00
661,lopezobrador_,already see line oxidized rails sic reform mayan train stretch meridacampeche includes 143 km 103 km already placedon march 31 built whole road go back receive aifa friend president joe biden,Mexico,Society & Culture,7825,2023-02-19 18:59:00+00:00
662,lopezobrador_,construction mayan train respectful environment cares protects archaeological zones southeastthe project bridge pulled tulumcancn stretch sample mexican engineering ecological cultural dimension,Mexico,Society & Culture,7791,2023-02-18 21:28:00+00:00
663,lopezobrador_,beginning public servants city mexico full support taking care mishap,Mexico,Health,7763,2023-02-18 01:33:00+00:00
664,lopezobrador_,regret accident subway city mexico informed unfortunately one person lost life several wounded condolences solidarity,Mexico,Society & Culture,7740,2023-02-17 20:59:00+00:00
665,lopezobrador_,mexicans go vanguard setting example morning press conference national palace,Mexico,Society & Culture,7733,2023-02-17 01:22:00+00:00
666,lopezobrador_,field begin acts commemorate 200 years creation heroic military college,Mexico,Society & Culture,7657,2023-02-16 18:08:04+00:00
667,lopezobrador_,mayan train built taking care environment archaeological zones,Mexico,Society & Culture,7624,2023-02-16 01:57:16+00:00
668,lopezobrador_,going keep beating,Mexico,Health,7517,2023-02-15 23:52:00+00:00
669,lopezobrador_,wish good year 2023 confess base convey optimism congratulations,Mexico,Society & Culture,7461,2023-02-15 19:54:01+00:00
670,lopezobrador_,today pope died retreat benedict xvi condolences catholic church catholics well vatican head statewe also recognize prominent scholar theologian rest peace,Mexico,Society & Culture,7398,2023-02-15 02:27:00+00:00
